Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_64_65,VPWR,li1,37.7200,182.2400,1.799948
FILLER_64_53,VPWR,li1,32.2000,182.2400,1.799957
FILLER_64_41,VPWR,li1,26.6800,182.2400,1.799968
FILLER_64_29,VPWR,li1,21.1600,182.2400,1.799977
FILLER_64_27,VPWR,li1,17.7100,182.2400,1.799976
FILLER_64_21,VPWR,li1,16.1000,182.2400,1.799974
FILLER_64_9,VPWR,li1,11.9600,182.2400,1.799973
FILLER_63_1049,VPWR,li1,487.8300,176.8000,1.799977
FILLER_63_1045,VPWR,li1,486.6800,176.8000,1.799977
FILLER_63_1033,VPWR,li1,483.0000,176.8000,1.799981
FILLER_63_1021,VPWR,li1,477.4800,176.8000,1.799977
FILLER_63_1009,VPWR,li1,471.9600,176.8000,1.799972
FILLER_63_1007,VPWR,li1,468.5100,176.8000,1.799967
FILLER_63_1001,VPWR,li1,466.9000,176.8000,1.799967
FILLER_63_989,VPWR,li1,462.7600,176.8000,1.799963
FILLER_63_977,VPWR,li1,457.2400,176.8000,1.799956
FILLER_63_965,VPWR,li1,451.7200,176.8000,1.799952
FILLER_63_953,VPWR,li1,446.2000,176.8000,1.799947
FILLER_63_951,VPWR,li1,442.7500,176.8000,1.799942
FILLER_63_945,VPWR,li1,441.1400,176.8000,1.799942
FILLER_63_933,VPWR,li1,437.0000,176.8000,1.799938
FILLER_63_921,VPWR,li1,431.4800,176.8000,1.799932
FILLER_63_909,VPWR,li1,425.9600,176.8000,1.799927
FILLER_63_897,VPWR,li1,420.4400,176.8000,1.799922
FILLER_63_895,VPWR,li1,416.9900,176.8000,1.799917
FILLER_63_889,VPWR,li1,415.3800,176.8000,1.799917
FILLER_63_877,VPWR,li1,411.2400,176.8000,1.799913
FILLER_63_865,VPWR,li1,405.7200,176.8000,1.799907
FILLER_63_853,VPWR,li1,400.2000,176.8000,1.799902
FILLER_63_841,VPWR,li1,394.6800,176.8000,1.799897
FILLER_63_839,VPWR,li1,391.2300,176.8000,1.799892
FILLER_63_833,VPWR,li1,389.6200,176.8000,1.799892
FILLER_63_821,VPWR,li1,385.4800,176.8000,1.799888
FILLER_63_809,VPWR,li1,379.9600,176.8000,1.799883
FILLER_63_797,VPWR,li1,374.4400,176.8000,1.799878
FILLER_63_785,VPWR,li1,368.9200,176.8000,1.799872
FILLER_63_781,VPWR,li1,365.0100,176.8000,1.799871
FILLER_63_773,VPWR,li1,362.4800,176.8000,1.799869
FILLER_63_761,VPWR,li1,357.8800,176.8000,1.799868
FILLER_63_751,VPWR,li1,350.7500,176.8000,1.799866
FILLER_63_726,VPWR,li1,339.4800,176.8000,1.799880
FILLER_63_718,VPWR,li1,335.8000,176.8000,1.799894
FILLER_63_710,VPWR,li1,333.5000,176.8000,1.799906
FILLER_63_698,VPWR,li1,328.9000,176.8000,1.799933
FILLER_63_679,VPWR,li1,317.6300,176.8000,1.799916
FILLER_63_673,VPWR,li1,316.0200,176.8000,1.799916
FILLER_63_670,VPWR,li1,313.7200,176.8000,1.799913
FILLER_63_655,VPWR,li1,307.0500,176.8000,1.799907
FILLER_63_629,VPWR,li1,296.2400,176.8000,1.799904
FILLER_63_617,VPWR,li1,291.6400,176.8000,1.799904
FILLER_63_615,VPWR,li1,288.1900,176.8000,1.799903
FILLER_63_611,VPWR,li1,287.0400,176.8000,1.799903
FILLER_63_599,VPWR,li1,283.3600,176.8000,1.799903
FILLER_63_585,VPWR,li1,274.6200,176.8000,1.799905
FILLER_63_573,VPWR,li1,271.4000,176.8000,1.799907
FILLER_63_561,VPWR,li1,265.8800,176.8000,1.799910
FILLER_63_559,VPWR,li1,262.4300,176.8000,1.799913
FILLER_63_553,VPWR,li1,260.8200,176.8000,1.799913
FILLER_63_541,VPWR,li1,256.6800,176.8000,1.799916
FILLER_63_529,VPWR,li1,251.1600,176.8000,1.799920
FILLER_63_517,VPWR,li1,245.6400,176.8000,1.799923
FILLER_63_505,VPWR,li1,240.1200,176.8000,1.799926
FILLER_63_502,VPWR,li1,236.4400,176.8000,1.799928
FILLER_63_489,VPWR,li1,230.2300,176.8000,1.799933
FILLER_63_485,VPWR,li1,229.0800,176.8000,1.799933
FILLER_63_473,VPWR,li1,225.4000,176.8000,1.799936
FILLER_63_461,VPWR,li1,219.8800,176.8000,1.799941
FILLER_63_449,VPWR,li1,214.3600,176.8000,1.799945
FILLER_63_447,VPWR,li1,210.9100,176.8000,1.799947
FILLER_63_435,VPWR,li1,207.9200,176.8000,1.799951
FILLER_63_405,VPWR,li1,192.2800,176.8000,1.799965
FILLER_63_391,VPWR,li1,185.1500,176.8000,1.799975
FILLER_63_385,VPWR,li1,183.5400,176.8000,1.799975
FILLER_63_373,VPWR,li1,179.4000,176.8000,1.799980
FILLER_63_361,VPWR,li1,173.8800,176.8000,1.799984
FILLER_63_349,VPWR,li1,168.3600,176.8000,1.799983
FILLER_63_337,VPWR,li1,162.8400,176.8000,1.799981
FILLER_63_334,VPWR,li1,159.1600,176.8000,1.799979
FILLER_63_326,VPWR,li1,156.8600,176.8000,1.799978
FILLER_63_314,VPWR,li1,152.2600,176.8000,1.799977
FILLER_63_302,VPWR,li1,146.7400,176.8000,1.799975
FILLER_63_279,VPWR,li1,133.6300,176.8000,1.799972
FILLER_63_273,VPWR,li1,132.0200,176.8000,1.799971
FILLER_63_261,VPWR,li1,127.8800,176.8000,1.799971
FILLER_63_249,VPWR,li1,122.3600,176.8000,1.799970
FILLER_63_237,VPWR,li1,116.8400,176.8000,1.799970
FILLER_63_225,VPWR,li1,111.3200,176.8000,1.799969
FILLER_63_223,VPWR,li1,107.8700,176.8000,1.799969
FILLER_63_217,VPWR,li1,106.2600,176.8000,1.799969
FILLER_63_205,VPWR,li1,102.1200,176.8000,1.799969
FILLER_63_193,VPWR,li1,96.6000,176.8000,1.799968
FILLER_63_181,VPWR,li1,91.0800,176.8000,1.799967
FILLER_63_169,VPWR,li1,85.5600,176.8000,1.799967
FILLER_63_165,VPWR,li1,81.6500,176.8000,1.799967
FILLER_63_157,VPWR,li1,79.1200,176.8000,1.799966
FILLER_63_138,VPWR,li1,68.7700,176.8000,1.799967
FILLER_63_134,VPWR,li1,67.6200,176.8000,1.799968
FILLER_63_128,VPWR,li1,64.6300,176.8000,1.799968
FILLER_63_113,VPWR,li1,57.2700,176.8000,1.799971
FILLER_63_111,VPWR,li1,56.3500,176.8000,1.799972
FILLER_63_105,VPWR,li1,54.7400,176.8000,1.799972
FILLER_63_93,VPWR,li1,50.6000,176.8000,1.799975
FILLER_63_81,VPWR,li1,45.0800,176.8000,1.799979
FILLER_63_69,VPWR,li1,39.5600,176.8000,1.799982
FILLER_63_57,VPWR,li1,34.0400,176.8000,1.799985
FILLER_63_55,VPWR,li1,30.5900,176.8000,1.799987
FILLER_63_43,VPWR,li1,27.6000,176.8000,1.799989
FILLER_63_31,VPWR,li1,22.0800,176.8000,1.799993
FILLER_63_19,VPWR,li1,16.5600,176.8000,1.799992
FILLER_63_7,VPWR,li1,11.0400,176.8000,1.799991
FILLER_62_1057,VPWR,li1,491.5100,176.8000,1.799974
FILLER_62_1049,VPWR,li1,489.4400,176.8000,1.799974
FILLER_62_1037,VPWR,li1,484.8400,176.8000,1.799978
FILLER_62_1035,VPWR,li1,481.3900,176.8000,1.799979
FILLER_62_1029,VPWR,li1,479.7800,176.8000,1.799979
FILLER_62_1017,VPWR,li1,475.6400,176.8000,1.799975
FILLER_62_1005,VPWR,li1,470.1200,176.8000,1.799969
FILLER_62_993,VPWR,li1,464.6000,176.8000,1.799965
FILLER_62_981,VPWR,li1,459.0800,176.8000,1.799959
FILLER_62_979,VPWR,li1,455.6300,176.8000,1.799954
FILLER_62_973,VPWR,li1,454.0200,176.8000,1.799954
FILLER_62_961,VPWR,li1,449.8800,176.8000,1.799950
FILLER_62_949,VPWR,li1,444.3600,176.8000,1.799944
FILLER_62_937,VPWR,li1,438.8400,176.8000,1.799940
FILLER_62_925,VPWR,li1,433.3200,176.8000,1.799934
FILLER_62_923,VPWR,li1,429.8700,176.8000,1.799930
FILLER_62_917,VPWR,li1,428.2600,176.8000,1.799930
FILLER_62_905,VPWR,li1,424.1200,176.8000,1.799926
FILLER_62_893,VPWR,li1,418.6000,176.8000,1.799919
FILLER_62_881,VPWR,li1,413.0800,176.8000,1.799915
FILLER_62_869,VPWR,li1,407.5600,176.8000,1.799910
FILLER_62_867,VPWR,li1,404.1100,176.8000,1.799905
FILLER_62_861,VPWR,li1,402.5000,176.8000,1.799905
FILLER_62_849,VPWR,li1,398.3600,176.8000,1.799901
FILLER_62_837,VPWR,li1,392.8400,176.8000,1.799894
FILLER_62_825,VPWR,li1,387.3200,176.8000,1.799890
FILLER_62_813,VPWR,li1,381.8000,176.8000,1.799885
FILLER_62_810,VPWR,li1,378.1200,176.8000,1.799881
FILLER_62_798,VPWR,li1,374.9000,176.8000,1.799878
FILLER_62_769,VPWR,li1,359.4900,176.8000,1.799868
FILLER_62_742,VPWR,li1,346.8400,176.8000,1.799868
FILLER_62_716,VPWR,li1,334.6500,176.8000,1.799906
FILLER_62_710,VPWR,li1,333.0400,176.8000,1.799906
FILLER_62_666,VPWR,li1,311.6500,176.8000,1.799909
FILLER_62_636,VPWR,li1,299.4600,176.8000,1.799904
FILLER_62_624,VPWR,li1,294.8600,176.8000,1.799904
FILLER_62_609,VPWR,li1,285.8900,176.8000,1.799903
FILLER_62_601,VPWR,li1,283.3600,176.8000,1.799903
FILLER_62_589,VPWR,li1,278.7600,176.8000,1.799903
FILLER_62_587,VPWR,li1,275.3100,176.8000,1.799905
FILLER_62_581,VPWR,li1,273.7000,176.8000,1.799905
FILLER_62_569,VPWR,li1,269.5600,176.8000,1.799908
FILLER_62_557,VPWR,li1,264.0400,176.8000,1.799912
FILLER_62_545,VPWR,li1,258.5200,176.8000,1.799915
FILLER_62_533,VPWR,li1,253.0000,176.8000,1.799918
FILLER_62_524,VPWR,li1,247.9400,176.8000,1.799921
FILLER_62_512,VPWR,li1,243.3400,176.8000,1.799924
FILLER_62_481,VPWR,li1,226.5500,176.8000,1.799936
FILLER_62_477,VPWR,li1,225.4000,176.8000,1.799936
FILLER_62_472,VPWR,li1,223.1000,176.8000,1.799938
FILLER_62_460,VPWR,li1,219.4200,176.8000,1.799941
FILLER_62_448,VPWR,li1,213.9000,176.8000,1.799945
FILLER_62_421,VPWR,li1,199.6400,176.8000,1.799958
FILLER_62_419,VPWR,li1,198.0300,176.8000,1.799960
FILLER_62_413,VPWR,li1,196.4200,176.8000,1.799960
FILLER_62_401,VPWR,li1,192.2800,176.8000,1.799965
FILLER_62_389,VPWR,li1,186.7600,176.8000,1.799972
FILLER_62_377,VPWR,li1,181.2400,176.8000,1.799978
FILLER_62_365,VPWR,li1,175.7200,176.8000,1.799985
FILLER_62_363,VPWR,li1,172.2700,176.8000,1.799983
FILLER_62_357,VPWR,li1,170.6600,176.8000,1.799983
FILLER_62_345,VPWR,li1,166.5200,176.8000,1.799982
FILLER_62_333,VPWR,li1,161.0000,176.8000,1.799980
FILLER_62_321,VPWR,li1,155.4800,176.8000,1.799978
FILLER_62_309,VPWR,li1,149.9600,176.8000,1.799976
FILLER_62_306,VPWR,li1,146.2800,176.8000,1.799975
FILLER_62_298,VPWR,li1,143.9800,176.8000,1.799974
FILLER_62_286,VPWR,li1,139.3800,176.8000,1.799973
FILLER_62_273,VPWR,li1,130.8700,176.8000,1.799971
FILLER_62_265,VPWR,li1,128.8000,176.8000,1.799971
FILLER_62_253,VPWR,li1,124.2000,176.8000,1.799971
FILLER_62_251,VPWR,li1,120.7500,176.8000,1.799970
FILLER_62_245,VPWR,li1,119.1400,176.8000,1.799970
FILLER_62_233,VPWR,li1,115.0000,176.8000,1.799970
FILLER_62_221,VPWR,li1,109.4800,176.8000,1.799969
FILLER_62_209,VPWR,li1,103.9600,176.8000,1.799969
FILLER_62_197,VPWR,li1,98.4400,176.8000,1.799968
FILLER_62_195,VPWR,li1,94.9900,176.8000,1.799968
FILLER_62_189,VPWR,li1,93.3800,176.8000,1.799968
FILLER_62_177,VPWR,li1,89.2400,176.8000,1.799967
FILLER_62_165,VPWR,li1,83.7200,176.8000,1.799967
FILLER_62_153,VPWR,li1,78.2000,176.8000,1.799966
FILLER_62_141,VPWR,li1,72.6800,176.8000,1.799966
FILLER_62_136,VPWR,li1,68.5400,176.8000,1.799967
FILLER_62_124,VPWR,li1,64.8600,176.8000,1.799968
FILLER_62_97,VPWR,li1,52.4400,176.8000,1.799974
FILLER_62_85,VPWR,li1,46.9200,176.8000,1.799977
FILLER_62_83,VPWR,li1,43.4700,176.8000,1.799980
FILLER_62_77,VPWR,li1,41.8600,176.8000,1.799980
FILLER_62_65,VPWR,li1,37.7200,176.8000,1.799983
FILLER_62_53,VPWR,li1,32.2000,176.8000,1.799987
FILLER_62_41,VPWR,li1,26.6800,176.8000,1.799989
FILLER_62_29,VPWR,li1,21.1600,176.8000,1.799993
FILLER_62_27,VPWR,li1,17.7100,176.8000,1.799992
FILLER_62_19,VPWR,li1,15.6400,176.8000,1.799992
FILLER_62_7,VPWR,li1,11.0400,176.8000,1.799991
FILLER_61_1061,VPWR,li1,493.3500,171.3600,1.799995
FILLER_61_1057,VPWR,li1,492.2000,171.3600,1.799995
FILLER_61_1045,VPWR,li1,488.5200,171.3600,1.799995
FILLER_61_1033,VPWR,li1,483.0000,171.3600,1.799995
FILLER_61_1021,VPWR,li1,477.4800,171.3600,1.799994
FILLER_61_1009,VPWR,li1,471.9600,171.3600,1.799991
FILLER_61_1007,VPWR,li1,468.5100,171.3600,1.799989
FILLER_61_1001,VPWR,li1,466.9000,171.3600,1.799989
FILLER_61_989,VPWR,li1,462.7600,171.3600,1.799987
FILLER_61_977,VPWR,li1,457.2400,171.3600,1.799984
FILLER_61_965,VPWR,li1,451.7200,171.3600,1.799982
FILLER_61_953,VPWR,li1,446.2000,171.3600,1.799979
FILLER_61_951,VPWR,li1,442.7500,171.3600,1.799977
FILLER_61_945,VPWR,li1,441.1400,171.3600,1.799977
FILLER_61_933,VPWR,li1,437.0000,171.3600,1.799975
FILLER_61_921,VPWR,li1,431.4800,171.3600,1.799972
FILLER_61_909,VPWR,li1,425.9600,171.3600,1.799970
FILLER_61_897,VPWR,li1,420.4400,171.3600,1.799968
FILLER_61_895,VPWR,li1,416.9900,171.3600,1.799966
FILLER_61_889,VPWR,li1,415.3800,171.3600,1.799966
FILLER_61_877,VPWR,li1,411.2400,171.3600,1.799964
FILLER_61_865,VPWR,li1,405.7200,171.3600,1.799961
FILLER_61_853,VPWR,li1,400.2000,171.3600,1.799959
FILLER_61_841,VPWR,li1,394.6800,171.3600,1.799956
FILLER_61_839,VPWR,li1,391.2300,171.3600,1.799954
FILLER_61_833,VPWR,li1,389.6200,171.3600,1.799954
FILLER_61_821,VPWR,li1,385.4800,171.3600,1.799952
FILLER_61_809,VPWR,li1,379.9600,171.3600,1.799949
FILLER_61_797,VPWR,li1,374.4400,171.3600,1.799947
FILLER_61_785,VPWR,li1,368.9200,171.3600,1.799945
FILLER_61_782,VPWR,li1,365.2400,171.3600,1.799943
FILLER_61_774,VPWR,li1,362.9400,171.3600,1.799942
FILLER_61_762,VPWR,li1,358.3400,171.3600,1.799940
FILLER_61_727,VPWR,li1,339.7100,171.3600,1.799935
FILLER_61_703,VPWR,li1,329.1300,171.3600,1.799958
FILLER_61_693,VPWR,li1,324.0700,171.3600,1.799952
FILLER_61_689,VPWR,li1,322.9200,171.3600,1.799948
FILLER_61_673,VPWR,li1,315.5600,171.3600,1.799942
FILLER_61_671,VPWR,li1,313.9500,171.3600,1.799940
FILLER_61_665,VPWR,li1,312.3400,171.3600,1.799940
FILLER_61_653,VPWR,li1,308.2000,171.3600,1.799936
FILLER_61_641,VPWR,li1,302.6800,171.3600,1.799930
FILLER_61_629,VPWR,li1,297.1600,171.3600,1.799926
FILLER_61_615,VPWR,li1,288.1900,171.3600,1.799917
FILLER_61_609,VPWR,li1,286.5800,171.3600,1.799917
FILLER_61_597,VPWR,li1,282.4400,171.3600,1.799913
FILLER_61_585,VPWR,li1,276.9200,171.3600,1.799908
FILLER_61_573,VPWR,li1,271.4000,171.3600,1.799904
FILLER_61_561,VPWR,li1,265.8800,171.3600,1.799900
FILLER_61_552,VPWR,li1,260.8200,171.3600,1.799896
FILLER_61_537,VPWR,li1,252.7700,171.3600,1.799893
FILLER_61_529,VPWR,li1,250.2400,171.3600,1.799892
FILLER_61_517,VPWR,li1,245.6400,171.3600,1.799891
FILLER_61_505,VPWR,li1,240.1200,171.3600,1.799890
FILLER_61_485,VPWR,li1,228.3900,171.3600,1.799888
FILLER_61_473,VPWR,li1,225.4000,171.3600,1.799889
FILLER_61_461,VPWR,li1,219.8800,171.3600,1.799890
FILLER_61_449,VPWR,li1,214.3600,171.3600,1.799890
FILLER_61_442,VPWR,li1,209.7600,171.3600,1.799891
FILLER_61_411,VPWR,li1,194.3500,171.3600,1.799897
FILLER_61_405,VPWR,li1,192.7400,171.3600,1.799897
FILLER_61_393,VPWR,li1,188.6000,171.3600,1.799899
FILLER_61_390,VPWR,li1,184.9200,171.3600,1.799902
FILLER_61_382,VPWR,li1,182.6200,171.3600,1.799905
FILLER_61_373,VPWR,li1,177.1000,171.3600,1.799916
FILLER_61_361,VPWR,li1,173.8800,171.3600,1.799929
FILLER_61_349,VPWR,li1,168.3600,171.3600,1.799928
FILLER_61_337,VPWR,li1,162.8400,171.3600,1.799926
FILLER_61_335,VPWR,li1,159.3900,171.3600,1.799925
FILLER_61_329,VPWR,li1,157.7800,171.3600,1.799925
FILLER_61_317,VPWR,li1,153.6400,171.3600,1.799924
FILLER_61_305,VPWR,li1,148.1200,171.3600,1.799921
FILLER_61_293,VPWR,li1,142.6000,171.3600,1.799920
FILLER_61_281,VPWR,li1,137.0800,171.3600,1.799918
FILLER_61_279,VPWR,li1,133.6300,171.3600,1.799917
FILLER_61_273,VPWR,li1,132.0200,171.3600,1.799917
FILLER_61_261,VPWR,li1,127.8800,171.3600,1.799916
FILLER_61_249,VPWR,li1,122.3600,171.3600,1.799914
FILLER_61_237,VPWR,li1,116.8400,171.3600,1.799912
FILLER_61_225,VPWR,li1,111.3200,171.3600,1.799911
FILLER_61_221,VPWR,li1,107.4100,171.3600,1.799910
FILLER_61_209,VPWR,li1,103.9600,171.3600,1.799909
FILLER_61_197,VPWR,li1,98.4400,171.3600,1.799908
FILLER_61_189,VPWR,li1,92.4600,171.3600,1.799908
FILLER_61_181,VPWR,li1,90.1600,171.3600,1.799910
FILLER_61_169,VPWR,li1,85.5600,171.3600,1.799913
FILLER_61_162,VPWR,li1,80.9600,171.3600,1.799916
FILLER_61_150,VPWR,li1,76.8200,171.3600,1.799919
FILLER_61_125,VPWR,li1,63.4800,171.3600,1.799929
FILLER_61_113,VPWR,li1,59.8000,171.3600,1.799934
FILLER_61_111,VPWR,li1,56.3500,171.3600,1.799939
FILLER_61_105,VPWR,li1,54.2800,171.3600,1.799941
FILLER_61_93,VPWR,li1,50.6000,171.3600,1.799946
FILLER_61_81,VPWR,li1,45.0800,171.3600,1.799955
FILLER_61_69,VPWR,li1,39.5600,171.3600,1.799961
FILLER_61_57,VPWR,li1,34.0400,171.3600,1.799968
FILLER_61_55,VPWR,li1,30.5900,171.3600,1.799973
FILLER_61_43,VPWR,li1,27.6000,171.3600,1.799978
FILLER_61_31,VPWR,li1,22.0800,171.3600,1.799985
FILLER_61_19,VPWR,li1,16.5600,171.3600,1.799985
FILLER_61_7,VPWR,li1,11.0400,171.3600,1.799984
FILLER_60_1061,VPWR,li1,493.3500,171.3600,1.799995
FILLER_60_1049,VPWR,li1,490.3600,171.3600,1.799995
FILLER_60_1037,VPWR,li1,484.8400,171.3600,1.799995
FILLER_60_1035,VPWR,li1,481.3900,171.3600,1.799995
FILLER_60_1029,VPWR,li1,479.7800,171.3600,1.799995
FILLER_60_1017,VPWR,li1,475.6400,171.3600,1.799993
FILLER_60_1005,VPWR,li1,470.1200,171.3600,1.799990
FILLER_60_993,VPWR,li1,464.6000,171.3600,1.799988
FILLER_60_981,VPWR,li1,459.0800,171.3600,1.799985
FILLER_60_979,VPWR,li1,455.6300,171.3600,1.799983
FILLER_60_973,VPWR,li1,454.0200,171.3600,1.799983
FILLER_60_961,VPWR,li1,449.8800,171.3600,1.799981
FILLER_60_949,VPWR,li1,444.3600,171.3600,1.799978
FILLER_60_937,VPWR,li1,438.8400,171.3600,1.799976
FILLER_60_925,VPWR,li1,433.3200,171.3600,1.799974
FILLER_60_923,VPWR,li1,429.8700,171.3600,1.799971
FILLER_60_917,VPWR,li1,428.2600,171.3600,1.799971
FILLER_60_905,VPWR,li1,424.1200,171.3600,1.799969
FILLER_60_893,VPWR,li1,418.6000,171.3600,1.799966
FILLER_60_881,VPWR,li1,413.0800,171.3600,1.799965
FILLER_60_869,VPWR,li1,407.5600,171.3600,1.799962
FILLER_60_867,VPWR,li1,404.1100,171.3600,1.799960
FILLER_60_861,VPWR,li1,402.5000,171.3600,1.799960
FILLER_60_849,VPWR,li1,398.3600,171.3600,1.799958
FILLER_60_837,VPWR,li1,392.8400,171.3600,1.799955
FILLER_60_825,VPWR,li1,387.3200,171.3600,1.799953
FILLER_60_813,VPWR,li1,381.8000,171.3600,1.799950
FILLER_60_811,VPWR,li1,378.3500,171.3600,1.799949
FILLER_60_799,VPWR,li1,375.3600,171.3600,1.799947
FILLER_60_787,VPWR,li1,369.8400,171.3600,1.799945
FILLER_60_775,VPWR,li1,364.3200,171.3600,1.799942
FILLER_60_757,VPWR,li1,354.2000,171.3600,1.799938
FILLER_60_750,VPWR,li1,351.4400,171.3600,1.799937
FILLER_60_739,VPWR,li1,346.8400,171.3600,1.799935
FILLER_60_717,VPWR,li1,335.1100,171.3600,1.799942
FILLER_60_701,VPWR,li1,328.4400,171.3600,1.799958
FILLER_60_681,VPWR,li1,319.0100,171.3600,1.799946
FILLER_60_669,VPWR,li1,315.5600,171.3600,1.799942
FILLER_60_657,VPWR,li1,310.0400,171.3600,1.799938
FILLER_60_645,VPWR,li1,304.5200,171.3600,1.799933
FILLER_60_632,VPWR,li1,298.5400,171.3600,1.799926
FILLER_60_613,VPWR,li1,287.2700,171.3600,1.799917
FILLER_60_601,VPWR,li1,284.2800,171.3600,1.799915
FILLER_60_580,VPWR,li1,273.7000,171.3600,1.799906
FILLER_60_568,VPWR,li1,269.1000,171.3600,1.799902
FILLER_60_537,VPWR,li1,252.3100,171.3600,1.799893
FILLER_60_533,VPWR,li1,251.1600,171.3600,1.799893
FILLER_60_530,VPWR,li1,249.3200,171.3600,1.799892
FILLER_60_522,VPWR,li1,247.0200,171.3600,1.799891
FILLER_60_510,VPWR,li1,242.4200,171.3600,1.799891
FILLER_60_498,VPWR,li1,236.9000,171.3600,1.799889
FILLER_60_485,VPWR,li1,228.3900,171.3600,1.799888
FILLER_60_477,VPWR,li1,226.3200,171.3600,1.799889
FILLER_60_473,VPWR,li1,223.3300,171.3600,1.799889
FILLER_60_461,VPWR,li1,219.8800,171.3600,1.799890
FILLER_60_449,VPWR,li1,214.3600,171.3600,1.799890
FILLER_60_437,VPWR,li1,208.8400,171.3600,1.799891
FILLER_60_421,VPWR,li1,199.6400,171.3600,1.799893
FILLER_60_408,VPWR,li1,195.5000,171.3600,1.799895
FILLER_60_396,VPWR,li1,189.9800,171.3600,1.799899
FILLER_60_365,VPWR,li1,173.6500,171.3600,1.799929
FILLER_60_363,VPWR,li1,172.2700,171.3600,1.799929
FILLER_60_357,VPWR,li1,170.6600,171.3600,1.799929
FILLER_60_345,VPWR,li1,166.5200,171.3600,1.799927
FILLER_60_333,VPWR,li1,161.0000,171.3600,1.799925
FILLER_60_321,VPWR,li1,155.4800,171.3600,1.799924
FILLER_60_309,VPWR,li1,149.9600,171.3600,1.799922
FILLER_60_307,VPWR,li1,146.5100,171.3600,1.799921
FILLER_60_301,VPWR,li1,144.9000,171.3600,1.799921
FILLER_60_289,VPWR,li1,140.7600,171.3600,1.799920
FILLER_60_277,VPWR,li1,135.2400,171.3600,1.799918
FILLER_60_265,VPWR,li1,129.7200,171.3600,1.799916
FILLER_60_253,VPWR,li1,124.2000,171.3600,1.799915
FILLER_60_244,VPWR,li1,119.1400,171.3600,1.799913
FILLER_60_229,VPWR,li1,111.0900,171.3600,1.799911
FILLER_60_221,VPWR,li1,108.5600,171.3600,1.799910
FILLER_60_209,VPWR,li1,103.9600,171.3600,1.799909
FILLER_60_197,VPWR,li1,98.4400,171.3600,1.799908
FILLER_60_195,VPWR,li1,94.9900,171.3600,1.799907
FILLER_60_189,VPWR,li1,93.3800,171.3600,1.799908
FILLER_60_177,VPWR,li1,89.2400,171.3600,1.799910
FILLER_60_165,VPWR,li1,83.7200,171.3600,1.799914
FILLER_60_153,VPWR,li1,78.2000,171.3600,1.799919
FILLER_60_141,VPWR,li1,72.6800,171.3600,1.799922
FILLER_60_136,VPWR,li1,68.5400,171.3600,1.799925
FILLER_60_117,VPWR,li1,59.5700,171.3600,1.799934
FILLER_60_109,VPWR,li1,57.0400,171.3600,1.799939
FILLER_60_97,VPWR,li1,52.4400,171.3600,1.799944
FILLER_60_85,VPWR,li1,46.9200,171.3600,1.799951
FILLER_60_83,VPWR,li1,43.4700,171.3600,1.799958
FILLER_60_77,VPWR,li1,41.8600,171.3600,1.799958
FILLER_60_65,VPWR,li1,37.7200,171.3600,1.799963
FILLER_60_53,VPWR,li1,32.2000,171.3600,1.799973
FILLER_60_41,VPWR,li1,26.6800,171.3600,1.799978
FILLER_60_29,VPWR,li1,21.1600,171.3600,1.799985
FILLER_60_27,VPWR,li1,17.7100,171.3600,1.799985
FILLER_60_15,VPWR,li1,14.7200,171.3600,1.799985
FILLER_60_3,VPWR,li1,9.2000,171.3600,1.799984
FILLER_59_1049,VPWR,li1,487.8300,165.9200,1.799990
FILLER_59_1045,VPWR,li1,486.6800,165.9200,1.799990
FILLER_59_1033,VPWR,li1,483.0000,165.9200,1.799993
FILLER_59_1021,VPWR,li1,477.4800,165.9200,1.799993
FILLER_59_1009,VPWR,li1,471.9600,165.9200,1.799992
FILLER_59_1007,VPWR,li1,468.5100,165.9200,1.799992
FILLER_59_1001,VPWR,li1,466.9000,165.9200,1.799992
FILLER_59_989,VPWR,li1,462.7600,165.9200,1.799992
FILLER_59_977,VPWR,li1,457.2400,165.9200,1.799992
FILLER_59_965,VPWR,li1,451.7200,165.9200,1.799991
FILLER_59_953,VPWR,li1,446.2000,165.9200,1.799991
FILLER_59_951,VPWR,li1,442.7500,165.9200,1.799991
FILLER_59_945,VPWR,li1,441.1400,165.9200,1.799991
FILLER_59_933,VPWR,li1,437.0000,165.9200,1.799991
FILLER_59_921,VPWR,li1,431.4800,165.9200,1.799990
FILLER_59_909,VPWR,li1,425.9600,165.9200,1.799990
FILLER_59_897,VPWR,li1,420.4400,165.9200,1.799990
FILLER_59_895,VPWR,li1,416.9900,165.9200,1.799989
FILLER_59_889,VPWR,li1,415.3800,165.9200,1.799989
FILLER_59_877,VPWR,li1,411.2400,165.9200,1.799989
FILLER_59_865,VPWR,li1,405.7200,165.9200,1.799989
FILLER_59_853,VPWR,li1,400.2000,165.9200,1.799989
FILLER_59_841,VPWR,li1,394.6800,165.9200,1.799988
FILLER_59_839,VPWR,li1,391.2300,165.9200,1.799988
FILLER_59_833,VPWR,li1,389.6200,165.9200,1.799988
FILLER_59_821,VPWR,li1,385.4800,165.9200,1.799988
FILLER_59_809,VPWR,li1,379.9600,165.9200,1.799988
FILLER_59_797,VPWR,li1,374.4400,165.9200,1.799987
FILLER_59_785,VPWR,li1,368.9200,165.9200,1.799987
FILLER_59_783,VPWR,li1,365.4700,165.9200,1.799987
